24,45350.0,1854.0,82.0,21.0,85.0,12.0,9.0,77669.0,94554.0,93.0,23114.0,35801.0,72.0
25,14904.0,1854.0,75.0,19.0,78.0,19.0,14.0,57018.0,75770.0,77.0,8661.0,19223.0,36.0
26,24950.0,1792.0,86.0,18.0,77.0,22.0,10.0,74322.0,83386.0,85.0,16322.0,27207.0,60.0
27,47470.0,1854.0,90.0,23.0,96.0,3.0,10.0,104853.0,133912.0,77.0,21338.0,43779.0,84.0
28,28765.0,1514.0,75.0,20.0,82.0,15.0,11.0,92773.0,108010.0,98.0,33579.0,24900.0,72.0
29,34910.0,1900.0,62.0,21.0,68.0,28.0,11.0,82062.0,92160.0,78.0,21559.0,26913.0,51.0
30,54090.0,1230.0,90.0,29.0,98.0,0.0,9.0,101635.0,134136.0,70.0,35931.0,37173.0,85.0
31,43680.0,1400.0,77.0,25.0,85.0,12.0,8.0,70840.0,79125.0,81.0,19476.0,44855.0,60.0
32,29415.0,1854.0,82.0,15.0,83.0,14.0,12.0,56568.0,61624.0,95.0,18404.0,23005.0,50.0
33,53680.0,1500.0,91.0,22.0,93.0,6.0,14.0,111487.0,143853.0,79.0,30372.0,40941.0,83.0
34,35100.0,1854.0,85.0,21.0,83.0,15.0,14.0,91705.0,103885.0,83.0,16959.0,31933.0,77.0
35,52412.0,1000.0,97.0,26.0,96.0,1.0,7.0,121058.0,159303.0,61.0,49900.0,16988.0,94.0
36,49154.0,1850.0,85.0,24.0,81.0,18.0,12.0,92308.0,108598.0,83.0,28965.0,29226.0,74.0
37,48750.0,1848.0,90.0,22.0,93.0,5.0,14.0,109511.0,136103.0,70.0,26477.0,35931.0,80.0
38,45664.0,1854.0,59.0,19.0,80.0,18.0,9.0,62351.0,71994.0,91.0,21558.0,47947.0,41.0
39,47550.0,1600.0,83.0,23.0,90.0,7.0,13.0,111722.0,140542.0,72.0,25861.0,34475.0,75.0
40,51081.0,1854.0,95.0,25.0,98.0,1.0,10.0,114372.0,161581.0,69.0,26392.0,41545.0,91.0
41,54806.0,800.0,92.0,24.0,97.0,0.0,10.0,103301.0,143138.0,60.0,31329.0,39070.0,88.0
42,29750.0,1648.0,64.0,12.0,69.0,30.0,11.0,58166.0,67639.0,89.0,13481.0,28482.0,60.0
43,47130.0,1278.0,85.0,22.0,91.0,7.0,11.0,97316.0,117701.0,92.0,28329.0,35332.0,76.0
44,55320.0,1200.0,97.0,17.0,95.0,3.0,9.0,133820.0,184286.0,61.0,37647.0,36161.0,92.0
45,44130.0,1600.0,82.0,27.0,96.0,1.0,11.0,70348.0,78855.0,95.0,25896.0,31945.0,75.0
46,47496.0,800.0,76.0,29.0,93.0,3.0,11.0,73803.0,95657.0,93.0,30002.0,26074.0,66.0
47,38370.0,1800.0,77.0,17.0,74.0,26.0,9.0,67872.0,82791.0,76.0,19204.0,29349.0,52.0
48,49392.0,1200.0,88.0,25.0,96.0,3.0,12.0,98253.0,137451.0,83.0,29667.0,34337.0,77.0
49,31620.0,1256.0,73.0,7.0,61.0,39.0,9.0,55964.0,68216.0,73.0,21448.0,25220.0,42.0
50,36460.0,1800.0,79.0,13.0,58.0,42.0,14.0,65676.0,78312.0,58.0,17434.0,26273.0,68.0
51,31570.0,700.0,68.0,15.0,45.0,55.0,13.0,65702.0,70076.0,78.0,15107.0,24652.0,66.0
52,30750.0,1500.0,67.0,15.0,58.0,27.0,16.0,77938.0,101104.0,80.0,22439.0,23326.0,42.0
53,54500.0,1000.0,91.0,28.0,98.0,1.0,9.0,89541.0,114184.0,62.0,36157.0,38890.0,81.0
54,47650.0,1150.0,90.0,26.0,95.0,3.0,12.0,102275.0,130238.0,83.0,23221.0,39791.0,81.0
55,37802.0,1020.0,76.0,24.0,86.0,7.0,9.0,70436.0,89452.0,87.0,22316.0,29819.0,60.0
56,7680.0,500.0,80.0,4.0,31.0,61.0,5.0,32064.0,40065.0,28.0,4015.0,17415.0,50.0
57,31200.0,1200.0,60.0,22.0,92.0,7.0,15.0,62790.0,76068.0,87.0,18095.0,28002.0,43.0
58,37870.0,1000.0,76.0,26.0,90.0,7.0,16.0,95074.0,136434.0,89.0,19978.0,33214.0,64.0
59,17100.0,2700.0,80.0,19.0,65.0,29.0,3.0,32102.0,32102.0,49.0,5261.0,14670.0,54.0
60,45540.0,800.0,86.0,26.0,92.0,5.0,14.0,101024.0,130616.0,88.0,22688.0,40208.0,77.0
61,41150.0,1200.0,83.0,25.0,89.0,10.0,13.0,82393.0,109567.0,90.0,16740.0,41403.0,70.0
62,37361.0,1000.0,83.0,24.0,78.0,17.0,8.0,76944.0,96426.0,81.0,21559.0,25714.0,65.0
63,54340.0,1000.0,91.0,27.0,96.0,2.0,9.0,95701.0,134369.0,49.0,47098.0,24962.0,84.0
64,54314.0,1200.0,96.0,27.0,95.0,3.0,8.0,111783.0,155752.0,43.0,47713.0,21236.0,89.0
65,53430.0,3670.0,99.0,26.0,97.0,1.0,6.0,172636.0,236442.0,53.0,51191.0,18748.0,97.0
66,26406.0,2000.0,59.0,23.0,89.0,8.0,12.0,49492.0,56968.0,92.0,16302.0,22630.0,31.0
67,47640.0,800.0,88.0,21.0,98.0,2.0,12.0,108404.0,172491.0,56.0,26636.0,33034.0,80.0
68,16512.0,1600.0,72.0,18.0,77.0,22.0,6.0,92619.0,115589.0,88.0,21279.0,14718.0,47.0
69,52889.0,1325.0,93.0,23.0,89.0,11.0,13.0,132460.0,182256.0,66.0,28405.0,39600.0,82.0
70,53520.0,1200.0,96.0,22.0,93.0,3.0,11.0,140464.0,208442.0,42.0,40160.0,28509.0,94.0
71,24966.0,1500.0,85.0,24.0,94.0,4.0,10.0,86006.0,115952.0,77.0,21235.0,19196.0,62.0
72,29700.0,1500.0,62.0,18.0,59.0,38.0,12.0,73986.0,95605.0,81.0,18065.0,19293.0,36.0
73,13844.0,1450.0,65.0,26.0,94.0,5.0,17.0,58757.0,72901.0,91.0,11662.0,15309.0,34.0
74,35960.0,800.0,72.0,28.0,88.0,11.0,18.0,49377.0,62166.0,83.0,15276.0,39401.0,55.0
75,14880.0,1000.0,56.0,34.0,85.0,15.0,10.0,47728.0,51671.0,96.0,8823.0,14340.0,32.0
76,43914.0,1350.0,82.0,29.0,98.0,1.0,12.0,71430.0,92013.0,92.0,24203.0,34461.0,68.0
77,34392.0,1400.0,82.0,24.0,90.0,9.0,17.0,87099.0,114550.0,86.0,28661.0,32329.0,61.0
78,18850.0,1000.0,69.0,25.0,93.0,6.0,18.0,67805.0,84565.0,90.0,8528.0,23776.0,56.0
79,11640.0,2310.0,66.0,7.0,50.0,44.0,7.0,69856.0,78439.0,59.0,5957.0,17145.0,34.0
80,41100.0,1200.0,81.0,21.0,91.0,6.0,14.0,87221.0,112743.0,80.0,23316.0,34139.0,60.0
81,35600.0,1250.0,82.0,26.0,91.0,8.0,14.0,75547.0,97897.0,96.0,22838.0,26135.0,64.0
82,36670.0,1323.0,77.0,21.0,70.0,28.0,11.0,68973.0,84567.0,75.0,23155.0,21820.0,53.0
83,48720.0,1000.0,92.0,21.0,93.0,6.0,12.0,111801.0,165087.0,69.0,31431.0,43305.0,82.0
84,49760.0,1230.0,86.0,21.0,89.0,10.0,10.0,73136.0,88502.0,88.0,25937.0,32826.0,74.0
85,22400.0,1344.0,72.0,6.0,34.0,65.0,14.0,73095.0,98233.0,66.0,10869.0,20036.0,50.0
86,30900.0,850.0,72.0,8.0,49.0,45.0,12.0,91853.0,115112.0,30.0,19791.0,19476.0,40.0
87,45670.0,1200.0,76.0,28.0,96.0,2.0,13.0,90584.0,122517.0,99.0,31901.0,25721.0,61.0
88,24870.0,1600.0,72.0,18.0,65.0,14.0,18.0,72945.0,98618.0,69.0,11212.0,24259.0,41.0
89,27206.0,1500.0,76.0,26.0,95.0,4.0,17.0,80780.0,93087.0,87.0,11884.0,30683.0,60.0
90,21440.0,1700.0,55.0,22.0,74.0,24.0,13.0,47515.0,51858.0,98.0,13966.0,17744.0,27.0
91,23380.0,1230.0,49.0,31.0,93.0,7.0,23.0,41266.0,51087.0,96.0,15373.0,24323.0,26.0
92,40920.0,1000.0,79.0,33.0,97.0,2.0,10.0,82647.0,98155.0,95.0,29046.0,21624.0,69.0
93,36330.0,1000.0,84.0,26.0,98.0,1.0,11.0,75250.0,93515.0,99.0,23810.0,24917.0,66.0
94,28650.0,1300.0,51.0,13.0,51.0,46.0,10.0,64810.0,77409.0,82.0,12168.0,22011.0,43.0
95,16940.0,3000.0,42.0,24.0,63.0,9.0,15.0,43472.0,39375.0,97.0,8204.0,19681.0,19.0
96,33360.0,1170.0,86.0,25.0,97.0,1.0,13.0,64979.0,68855.0,94.0,20886.0,23053.0,71.0
97,50590.0,1224.0,95.0,20.0,95.0,4.0,9.0,130508.0,179478.0,57.0,37066.0,26804.0,90.0
98,30170.0,1000.0,60.0,24.0,90.0,9.0,11.0,58721.0,68551.0,99.0,22179.0,19918.0,46.0
99,11205.0,2400.0,63.0,19.0,77.0,22.0,15.0,62412.0,73356.0,79.0,7714.0,27453.0,33.0
100,25368.0,2088.0,75.0,27.0,95.0,3.0,14.0,54745.0,64466.0,76.0,10349.0,38878.0,54.0
101,37820.0,1100.0,80.0,26.0,92.0,6.0,15.0,62417.0,77450.0,93.0,26606.0,21793.0,54.0
102,14206.0,1000.0,66.0,43.0,84.0,10.0,10.0,42644.0,47572.0,97.0,9605.0,14614.0,27.0
103,22400.0,1300.0,60.0,23.0,77.0,20.0,13.0,55300.0,69550.0,96.0,11025.0,21436.0,29.0
104,36630.0,2025.0,84.0,23.0,91.0,8.0,21.0,82482.0,82482.0,91.0,11766.0,43331.0,68.0
105,21940.0,1200.0,55.0,24.0,69.0,21.0,14.0,44944.0,47857.0,84.0,13455.0,19395.0,45.0
106,15940.0,1000.0,47.0,10.0,52.0,39.0,10.0,48120.0,57717.0,60.0,3804.0,17420.0,24.0
107,25630.0,1200.0,60.0,16.0,59.0,33.0,15.0,77193.0,90396.0,63.0,10473.0,27688.0,47.0
108,29400.0,1200.0,79.0,30.0,95.0,4.0,10.0,63298.0,78402.0,100.0,26691.0,26018.0,70.0
109,40881.0,1000.0,88.0,25.0,98.0,1.0,12.0,69683.0,90809.0,99.0,27220.0,24110.0,74.0
110,24000.0,1000.0,75.0,19.0,81.0,17.0,19.0,72252.0,96196.0,90.0,13340.0,18234.0,54.0
111,22000.0,700.0,70.0,30.0,94.0,5.0,11.0,59306.0,59306.0,98.0,17610.0,16174.0,52.0
112,33360.0,1200.0,82.0,24.0,98.0,1.0,12.0,81368.0,110387.0,94.0,18158.0,26084.0,78.0
113,55425.0,1800.0,99.0,27.0,98.0,0.0,5.0,167468.0,247117.0,61.0,38615.0,33003.0,94.0
114,26090.0,1600.0,68.0,20.0,90.0,9.0,13.0,76300.0,106335.0,74.0,10012.0,31269.0,48.0
115,39369.0,1104.0,86.0,18.0,84.0,15.0,15.0,98310.0,133765.0,83.0,19363.0,30584.0,72.0
116,25150.0,1000.0,62.0,25.0,94.0,6.0,13.0,51114.0,64293.0,98.0,11957.0,21488.0,53.0
117,26778.0,900.0,70.0,23.0,87.0,12.0,11.0,50339.0,60406.0,96.0,16813.0,21464.0,59.0
118,31225.0,1510.0,72.0,17.0,83.0,16.0,15.0,76906.0,98606.0,85.0,16566.0,25508.0,47.0
119,47434.0,800.0,91.0,29.0,99.0,0.0,11.0,74743.0,89644.0,100.0,25438.0,31999.0,79.0
120,32540.0,0.0,77.0,30.0,98.0,2.0,13.0,63763.0,78841.0,99.0,24143.0,16865.0,70.0
121,28834.0,1270.0,69.0,15.0,67.0,32.0,8.0,57520.0,64155.0,52.0,25556.0,21437.0,64.0
122,45783.0,900.0,81.0,26.0,97.0,2.0,11.0,67290.0,85655.0,99.0,31881.0,24668.0,75.0
123,46320.0,1000.0,83.0,26.0,98.0,2.0,12.0,77883.0,102416.0,97.0,31438.0,27131.0,69.0
124,32300.0,1500.0,82.0,15.0,78.0,21.0,13.0,83688.0,106855.0,85.0,15701.0,18899.0,63.0
125,42690.0,1200.0,85.0,23.0,91.0,8.0,14.0,96176.0,143607.0,88.0,20074.0,35033.0,74.0
126,29420.0,1000.0,79.0,19.0,74.0,25.0,14.0,61097.0,74897.0,74.0,19781.0,19676.0,54.0
127,34210.0,1000.0,78.0,24.0,90.0,9.0,10.0,55258.0,68525.0,91.0,21417.0,21348.0,58.0
128,10880.0,932.0,77.0,9.0,71.0,27.0,20.0,71967.0,78473.0,87.0,8065.0,19232.0,57.0
129,38700.0,1200.0,81.0,21.0,94.0,5.0,14.0,74684.0,95718.0,96.0,22298.0,24913.0,68.0
130,29190.0,1000.0,75.0,21.0,86.0,14.0,10.0,70092.0,78457.0,94.0,13115.0,20249.0,60.0
131,35080.0,1000.0,76.0,21.0,86.0,13.0,16.0,65848.0,76009.0,95.0,22369.0,20741.0,61.0
132,27296.0,1250.0,63.0,26.0,86.0,7.0,14.0,50169.0,65153.0,93.0,22699.0,18547.0,52.0
133,28050.0,1500.0,45.0,23.0,80.0,18.0,20.0,66828.0,66828.0,93.0,17784.0,22592.0,76.0
134,29832.0,1200.0,74.0,13.0,74.0,26.0,10.0,75722.0,94055.0,85.0,15579.0,23707.0,39.0
135,32964.0,1200.0,83.0,21.0,91.0,9.0,10.0,73846.0,88050.0,90.0,20589.0,18037.0,61.0
136,32000.0,800.0,79.0,13.0,75.0,24.0,13.0,70449.0,90012.0,89.0,17571.0,19418.0,62.0
137,32800.0,1200.0,74.0,24.0,90.0,10.0,15.0,65621.0,79367.0,95.0,21294.0,15131.0,57.0
138,29700.0,1100.0,81.0,14.0,78.0,21.0,10.0,63358.0,74224.0,87.0,13437.0,23368.0,60.0
139,36420.0,800.0,92.0,25.0,98.0,1.0,10.0,83445.0,99551.0,77.0,16885.0,28162.0,87.0
140,40160.0,1000.0,89.0,28.0,97.0,1.0,11.0,75672.0,97577.0,92.0,19866.0,37954.0,72.0
141,48860.0,1000.0,91.0,26.0,99.0,0.0,9.0,86928.0,101263.0,97.0,30087.0,29262.0,85.0
142,31810.0,1200.0,76.0,28.0,97.0,1.0,11.0,59278.0,77266.0,98.0,19851.0,22245.0,61.0
143,33700.0,900.0,73.0,24.0,86.0,12.0,11.0,52245.0,60517.0,89.0,22467.0,18519.0,68.0
144,29750.0,1800.0,40.0,35.0,92.0,8.0,13.0,47287.0,53975.0,91.0,19463.0,24399.0,39.0
145,34000.0,1200.0,77.0,17.0,69.0,26.0,13.0,61005.0,77845.0,67.0,22811.0,20427.0,57.0
146,52884.0,1050.0,98.0,24.0,99.0,0.0,10.0,129197.0,185719.0,61.0,37676.0,30229.0,97.0
147,24000.0,1414.0,65.0,9.0,37.0,20.0,12.0,50425.0,59768.0,36.0,17041.0,15066.0,54.0
148,46641.0,1500.0,92.0,24.0,98.0,1.0,11.0,98874.0,118225.0,96.0,20091.0,44063.0,81.0
149,29150.0,1200.0,74.0,19.0,79.0,20.0,10.0,59297.0,69393.0,88.0,17333.0,16544.0,53.0
150,41380.0,1000.0,85.0,27.0,99.0,0.0,9.0,66432.0,86776.0,96.0,27104.0,25610.0,78.0
151,33864.0,1000.0,86.0,25.0,93.0,2.0,12.0,59485.0,69177.0,86.0,18931.0,25382.0,82.0
152,31700.0,1600.0,80.0,15.0,53.0,1.0,15.0,68395.0,87009.0,44.0,22459.0,24973.0,65.0
153,39000.0,1200.0,80.0,24.0,94.0,5.0,11.0,68475.0,90267.0,96.0,27132.0,23916.0,71.0
154,42800.0,1000.0,86.0,31.0,99.0,0.0,10.0,78285.0,99349.0,99.0,29671.0,22101.0,71.0
155,29796.0,1339.0,68.0,19.0,71.0,23.0,11.0,56122.0,65959.0,88.0,20323.0,18442.0,45.0
156,34004.0,999.0,60.0,12.0,60.0,39.0,8.0,56841.0,69993.0,86.0,14117.0,20580.0,54.0
157,37296.0,1339.0,79.0,25.0,97.0,1.0,11.0,65063.0,77597.0,96.0,25650.0,22753.0,72.0
158,32300.0,1340.0,71.0,26.0,94.0,6.0,8.0,55834.0,62040.0,96.0,18912.0,25819.0,63.0
159,43700.0,1000.0,75.0,28.0,97.0,2.0,11.0,60290.0,86796.0,97.0,31150.0,22456.0,66.0
160,30330.0,1160.0,76.0,26.0,98.0,2.0,14.0,59403.0,67214.0,79.0,17932.0,26273.0,73.0
161,41250.0,1100.0,89.0,25.0,94.0,4.0,10.0,85597.0,104972.0,96.0,21286.0,29511.0,76.0
162,28600.0,1250.0,61.0,23.0,78.0,16.0,14.0,55045.0,68947.0,78.0,19302.0,18923.0,51.0
163,51924.0,900.0,92.0,27.0,98.0,0.0,9.0,101975.0,141322.0,84.0,35750.0,30808.0,84.0
164,32524.0,1100.0,81.0,25.0,95.0,3.0,13.0,58078.0,66496.0,97.0,21654.0,20316.0,68.0
165,41950.0,1040.0,84.0,28.0,99.0,1.0,11.0,67832.0,79992.0,97.0,28051.0,24688.0,79.0
166,17952.0,1540.0,74.0,4.0,52.0,48.0,8.0,51240.0,61702.0,73.0,7471.0,19095.0,25.0
167,30030.0,1339.0,71.0,27.0,94.0,5.0,13.0,61154.0,70986.0,96.0,20093.0,23396.0,51.0
168,31598.0,1340.0,67.0,16.0,68.0,31.0,15.0,61219.0,69444.0,100.0,16888.0,20704.0,71.0
169,30614.0,1320.0,80.0,22.0,89.0,11.0,11.0,67533.0,80631.0,93.0,17622.0,25562.0,67.0
170,38412.0,1339.0,77.0,26.0,86.0,14.0,11.0,59566.0,66019.0,94.0,23578.0,23759.0,70.0
171,29700.0,1560.0,71.0,5.0,36.0,64.0,13.0,54179.0,70201.0,53.0,10828.0,21630.0,43.0
172,40220.0,1100.0,79.0,31.0,97.0,1.0,11.0,60358.0,67218.0,96.0,29405.0,22599.0,67.0
173,28730.0,1200.0,79.0,28.0,95.0,2.0,13.0,63080.0,71210.0,90.0,17199.0,24461.0,60.0
174,27965.0,1000.0,75.0,13.0,57.0,24.0,11.0,61136.0,64891.0,76.0,13443.0,18780.0,41.0
175,29260.0,986.0,78.0,7.0,36.0,11.0,11.0,51600.0,50711.0,36.0,19138.0,13902.0,53.0
176,29500.0,1200.0,58.0,22.0,90.0,7.0,10.0,49975.0,69203.0,96.0,17821.0,25221.0,37.0
177,29986.0,1490.0,67.0,13.0,62.0,28.0,9.0,58738.0,67264.0,71.0,18058.0,19905.0,42.0
178,27880.0,2550.0,62.0,18.0,87.0,13.0,11.0,55598.0,63294.0,68.0,17790.0,20558.0,55.0
179,30000.0,1000.0,54.0,14.0,49.0,51.0,10.0,52825.0,63750.0,69.0,15004.0,22966.0,48.0
180,40250.0,764.0,79.0,26.0,91.0,6.0,11.0,72823.0,101479.0,94.0,28359.0,23607.0,67.0
181,39400.0,700.0,83.0,26.0,90.0,5.0,10.0,73170.0,92445.0,100.0,33186.0,1196.0,63.0
182,21500.0,2400.0,63.0,24.0,61.0,35.0,13.0,49285.0,64140.0,59.0,12910.0,13413.0,33.0
183,24900.0,1200.0,63.0,16.0,43.0,25.0,13.0,48842.0,64081.0,42.0,15786.0,17843.0,41.0
184,41700.0,1500.0,90.0,25.0,98.0,0.0,11.0,74941.0,96409.0,98.0,27076.0,25051.0,81.0
185,38650.0,1250.0,63.0,27.0,96.0,2.0,11.0,56429.0,64071.0,93.0,29318.0,19852.0,58.0
186,25260.0,1400.0,69.0,30.0,90.0,5.0,13.0,47118.0,53420.0,95.0,8389.0,26422.0,42.0
187,20800.0,2500.0,60.0,19.0,67.0,7.0,14.0,56116.0,65356.0,94.0,13455.0,18015.0,30.0
188,24500.0,1260.0,74.0,18.0,53.0,17.0,11.0,66220.0,81550.0,82.0,20681.0,23552.0,37.0
189,37170.0,1000.0,82.0,30.0,97.0,1.0,11.0,68221.0,76299.0,99.0,24019.0,26125.0,75.0
190,15650.0,1300.0,67.0,16.0,83.0,17.0,8.0,26000.0,26171.0,36.0,6301.0,29982.0,50.0
191,53794.0,900.0,94.0,30.0,99.0,0.0,10.0,101270.0,134672.0,44.0,42790.0,25113.0,89.0
192,53418.0,840.0,98.0,28.0,98.0,0.0,9.0,109081.0,149754.0,50.0,41967.0,24831.0,95.0
193,52890.0,735.0,94.0,29.0,100.0,0.0,10.0,106928.0,145764.0,49.0,43218.0,20689.0,90.0
194,36300.0,1400.0,76.0,14.0,71.0,28.0,13.0,78779.0,98990.0,53.0,17688.0,34445.0,64.0
195,34320.0,1250.0,71.0,25.0,93.0,7.0,8.0,53778.0,61678.0,100.0,16831.0,31174.0,51.0
196,38910.0,1200.0,71.0,22.0,87.0,10.0,10.0,68615.0,82845.0,95.0,25967.0,23149.0,66.0
197,46870.0,1500.0,89.0,24.0,91.0,7.0,9.0,73781.0,73781.0,95.0,21214.0,42314.0,70.0
198,35600.0,1200.0,69.0,27.0,64.0,35.0,10.0,62426.0,72579.0,71.0,20593.0,21686.0,53.0
199,45888.0,1400.0,84.0,23.0,97.0,1.0,10.0,71904.0,94179.0,90.0,25772.0,29457.0,68.0
200,35680.0,1200.0,64.0,26.0,82.0,16.0,16.0,63199.0,73396.0,97.0,24107.0,21201.0,47.0
201,55520.0,1000.0,96.0,27.0,98.0,1.0,7.0,116777.0,156627.0,60.0,50424.0,19275.0,93.0
202,35480.0,1000.0,63.0,28.0,74.0,22.0,12.0,58215.0,59379.0,91.0,20050.0,25664.0,46.0
203,21720.0,1500.0,56.0,4.0,42.0,56.0,12.0,64008.0,66513.0,74.0,6068.0,32761.0,46.0
204,35600.0,960.0,73.0,17.0,80.0,18.0,16.0,71749.0,74965.0,91.0,18453.0,33266.0,45.0
205,48180.0,1260.0,93.0,24.0,97.0,2.0,11.0,126936.0,175113.0,66.0,28540.0,38270.0,89.0
206,42880.0,474.0,85.0,19.0,69.0,19.0,10.0,88203.0,98911.0,55.0,17214.0,43799.0,64.0
207,53260.0,1000.0,92.0,25.0,98.0,1.0,10.0,118508.0,151575.0,59.0,35228.0,39735.0,88.0
208,15588.0,1500.0,43.0,1.0,18.0,80.0,11.0,69096.0,72872.0,56.0,3625.0,22462.0,17.0
209,45380.0,800.0,87.0,25.0,97.0,1.0,10.0,97728.0,125458.0,87.0,25051.0,29129.0,77.0
210,39234.0,1000.0,64.0,36.0,87.0,11.0,17.0,58381.0,66397.0,81.0,22458.0,31835.0,27.0
211,43712.0,1150.0,87.0,24.0,97.0,2.0,15.0,91818.0,121752.0,64.0,19525.0,46054.0,79.0
212,39544.0,880.0,78.0,29.0,97.0,2.0,13.0,81445.0,115499.0,93.0,21704.0,32243.0,66.0
213,35800.0,800.0,83.0,27.0,98.0,2.0,11.0,63414.0,73613.0,98.0,20336.0,28773.0,70.0
214,46340.0,1000.0,99.0,17.0,78.0,20.0,7.0,182869.0,235555.0,43.0,47145.0,17590.0,98.0
215,34700.0,1000.0,68.0,23.0,93.0,4.0,13.0,74176.0,92856.0,91.0,23123.0,28988.0,61.0
216,32600.0,1172.0,80.0,17.0,80.0,19.0,16.0,88577.0,110909.0,86.0,9896.0,39665.0,66.0
217,51520.0,1000.0,99.0,24.0,96.0,1.0,3.0,172284.0,232216.0,64.0,44820.0,18971.0,94.0
218,39390.0,1000.0,85.0,29.0,92.0,3.0,14.0,79391.0,105530.0,93.0,19114.0,33981.0,71.0
219,31900.0,1600.0,82.0,28.0,94.0,4.0,12.0,59333.0,64583.0,100.0,15044.0,30401.0,55.0
220,49780.0,950.0,92.0,28.0,95.0,3.0,9.0,96650.0,129708.0,78.0,33041.0,29737.0,83.0
221,33800.0,1400.0,75.0,27.0,92.0,7.0,17.0,70808.0,75438.0,94.0,19673.0,29158.0,55.0
222,50450.0,1000.0,97.0,20.0,97.0,1.0,14.0,120752.0,183583.0,64.0,28199.0,34245.0,88.0
223,34114.0,1150.0,79.0,12.0,66.0,33.0,11.0,60262.0,71802.0,83.0,17572.0,22702.0,66.0
224,41015.0,1000.0,85.0,16.0,78.0,20.0,9.0,73167.0,94793.0,69.0,24870.0,28145.0,57.0
225,39660.0,1280.0,80.0,22.0,89.0,11.0,6.0,73389.0,93344.0,94.0,25569.0,29601.0,80.0
226,52120.0,800.0,93.0,25.0,94.0,4.0,9.0,105843.0,137588.0,71.0,42165.0,28123.0,89.0
227,42746.0,893.0,87.0,26.0,98.0,1.0,12.0,85800.0,108885.0,97.0,24336.0,35271.0,79.0
228,55172.0,800.0,96.0,27.0,98.0,1.0,9.0,112265.0,155383.0,42.0,39546.0,26825.0,93.0
229,33950.0,1500.0,83.0,23.0,89.0,9.0,18.0,78685.0,99482.0,86.0,14201.0,35661.0,66.0
230,55140.0,800.0,99.0,25.0,97.0,1.0,6.0,114650.0,147644.0,55.0,48763.0,18979.0,95.0
231,49860.0,1000.0,96.0,27.0,97.0,1.0,13.0,112045.0,166707.0,93.0,20699.0,43815.0,87.0
232,36112.0,1800.0,71.0,35.0,95.0,1.0,14.0,72872.0,87245.0,96.0,24197.0,26710.0,45.0
